Campaña;Canal;% Recorrido;% Contactabilidad;Efec. Bruta;Efect Neta;Vueltas;MES;AÑO
LLxMxDxRxz_L2;xBR Lxtxm Cxlxmbxx;100,00%;0,402393935;0,002969975;0,002273887;;2;2024
LLxMxDxRxz_L2;Kxnxctx txlxvxntxz;100,00%;0,388367584;0,004148917;0,002263046;;2;2024
LLxMxDxRxz_L2;Hxldtxch zxntxxgx;100,00%;0,25562647;0,005694262;0,001752081;;2;2024
LLxMxDxRxz_L2;NxTPxG;100,00%;0,393517926;0,003172408;0,00170822;;2;2024
LLxMxDxRxz_L2;PHxxNxXzxLxz;98,79%;0,282357837;0,002947876;0,001607932;;2;2024
LLxMxDxRxz_L2;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,115506266;0,00339688;0,00152513;;2;2024
LLxMxDxRxz_L2;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,245618297;0,003423355;0,001407379;;2;2024
LLxMxDxRxz_L2;MxRKxTMxX;100,00%;0,363313163;0,002299173;0,001373896;;2;2024
LLxMxDxRxz_L2;CGz CxLxMBxx;100,00%;0,38260545;0,002439024;0,001268293;;2;2024
LLxMxDxRxz_L2;Gzz BxRRxNQxxLLx;100,00%;0,478527332;0,001966753;0,001240927;;2;2024
LLxMxDxRxz_L2;xNTxRxCTxVx;100,00%;0,434428374;0,00154852;0,000688231;;2;2024
LLxMxDxRxz_L3_xNTxL;MxRKxTMxX;0,07%;0,454545455;0,166666667;0,333333333;;2;2024
LLxMxDxRxz_L3_xNTxL;Hxldtxch zxntxxgx;98,20%;0,39794686;0,003338392;0,003641882;;2;2024
LLxMxDxRxz_L3_xNTxL;xBR Lxtxm Cxlxmbxx;100,00%;0,501609749;0,004173886;0,003150102;;2;2024
LLxMxDxRxz_L3_xNTxL;PHxxNxXzxLxz;99,23%;0,329429106;0,003990809;0,002418672;;2;2024
LLxMxDxRxz_L3_xNTxL;Kxnxctx txlxvxntxz;99,95%;0,355345424;0,004084044;0,002311723;;2;2024
LLxMxDxRxz_L3_xNTxL;NxTPxG;98,69%;0,458857663;0,003516911;0,002095181;;2;2024
LLxMxDxRxz_L3_xNTxL;Hxldtxch;98,22%;0,401956049;0,003304296;0,001952538;;2;2024
LLxMxDxRxz_L3_xNTxL;xNTxRxCTxVx;100,00%;0,461030749;0,003429061;0,001885984;;2;2024
LLxMxDxRxz_L3_xNTxL;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,391252171;0,003127775;0,001876665;;2;2024
LLxMxDxRxz_L3_xNTxL;Gzz BxRRxNQxxLLx;100,00%;0,602504561;0,002320322;0,001809065;;2;2024
LLxMxDxRxz_L3_xNTxL;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,225235907;0,003290195;0,001535424;;2;2024
LLxMxDxRxz_L3_xNTxL;CGz CxLxMBxx;100,00%;0,534883721;0,002509781;0,00125489;;2;2024
LLxMxDxRxz_L3_xNTxL;Kxnxctx txlxvxntxz cxlxmbxx;40,65%;0,172946276;0,001807447;0,001204964;;2;2024
LLxMxDxRxz_L3_xNTxL;LxNKzz;45,04%;0,239356092;0,000463822;-;;2;2024
LLxMxDxRxz_L4;Hxldtxch zxntxxgx;100,00%;0,148486621;0,004431315;0,001969473;;2;2024
LLxMxDxRxz_L4;Hxldtxch;100,00%;0,115584701;0,001901743;0,001584786;;2;2024
LLxMxDxRxz_L4;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,29975159;0,003060892;0,001563009;;2;2024
LLxMxDxRxz_L4;xBR Lxtxm Cxlxmbxx;100,00%;0,28478091;0,002958961;0,001458039;;2;2024
LLxMxDxRxz_L4;Gzz BxRRxNQxxLLx;100,00%;0,352995067;0,002346199;0,001349584;;2;2024
LLxMxDxRxz_L4;Kxnxctx txlxvxntxz;78,41%;0,172658559;0,003082306;0,001291236;;2;2024
LLxMxDxRxz_L4;NxTPxG;66,91%;0,179000751;0,001748863;0,001136761;;2;2024
LLxMxDxRxz_L4;xpxx Txlxvxntxz Cxlxmbxx;70,64%;0,099340956;0,002350688;0,000957688;;2;2024
LLxMxDxRxz_L4;PHxxNxXzxLxz;55,94%;0,150233716;0,00261704;0,000872347;;2;2024
LLxMxDxRxz_L4;CGz CxLxMBxx;85,04%;0,184608311;0,002646326;0,000778331;;2;2024
LLxMxDxRxz_L4;Kxnxctx txlxvxntxz cxlxmbxx;44,51%;0,087135026;0,002565141;0,000675037;;2;2024
LLxMxDxRxz_L4;MxRKxTMxX;53,93%;0,160635721;0,001615633;0,000615479;;2;2024
LLxMxDxRxz_L4;Kxnxctx Pxrx;60,26%;0,143842005;0,000563857;0,000281928;;2;2024
LLxMxDxRxz_L4;xNTxRxCTxVx;100,00%;0,327452657;0,000522349;0,000223864;;2;2024
LLxMxDxRxz_L5_xNTxL;Hxldtxch;100,00%;0,149275052;0,002870813;0,002870813;;2;2024
LLxMxDxRxz_L5_xNTxL;Hxldtxch zxntxxgx;100,00%;0,256175925;0,008918618;0,002229654;;2;2024
LLxMxDxRxz_L5_xNTxL;Kxnxctx txlxvxntxz;100,00%;0,369626877;0,002438879;0,001546606;;2;2024
LLxMxDxRxz_L5_xNTxL;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,558662516;0,002556324;0,001397457;;2;2024
LLxMxDxRxz_L5_xNTxL;PHxxNxXzxLxz;98,22%;0,340335727;0,00171062;0,001140413;;2;2024
LLxMxDxRxz_L5_xNTxL;xBR Lxtxm Cxlxmbxx;100,00%;0,428448933;0,001389815;0,00105626;;2;2024
LLxMxDxRxz_L5_xNTxL;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,044210741;0,001154734;0,000923788;;2;2024
LLxMxDxRxz_L5_xNTxL;xpxx Txlxvxntxz Cxlxmbxx;79,57%;0,147042971;0,002647388;0,000916404;;2;2024
LLxMxDxRxz_L5_xNTxL;MxRKxTMxX;96,60%;0,167135304;0,001126942;0,000724463;;2;2024
LLxMxDxRxz_L5_xNTxL;NxTPxG;94,62%;0,418485182;0,001753662;0,000722096;;2;2024
LLxMxDxRxz_L5_xNTxL;CGz CxLxMBxx;100,00%;0,531114603;0,000986105;0,000717167;;2;2024
LLxMxDxRxz_L5_xNTxL;Gzz BxRRxNQxxLLx;100,00%;0,544238683;0,001365259;0,000708885;;2;2024
LLxMxDxRxz_L5_xNTxL;xNTxRxCTxVx;100,00%;0,513245664;0,001021166;0,000464166;;2;2024
LLxMxDxRxz_L6_xNTxL;Hxldtxch zxntxxgx;100,00%;0,277382437;0,002644803;0,001586882;;2;2024
LLxMxDxRxz_L6_xNTxL;xBR Lxtxm Cxlxmbxx;100,00%;0,433286826;0,001751264;0,001158094;;2;2024
LLxMxDxRxz_L6_xNTxL;Kxnxctx txlxvxntxz;100,00%;0,341648731;0,002414061;0,001140892;;2;2024
LLxMxDxRxz_L6_xNTxL;MxRKxTMxX;57,33%;0,17223303;0,001758539;0,001082178;;2;2024
LLxMxDxRxz_L6_xNTxL;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,59030003;0,001914391;0,001052501;;2;2024
LLxMxDxRxz_L6_xNTxL;Kxnxctx txlxvxntxz cxlxmbxx;83,77%;0,069731609;0,001976107;0,00089823;;2;2024
LLxMxDxRxz_L6_xNTxL;PHxxNxXzxLxz;66,51%;0,223007546;0,001485639;0,000825355;;2;2024
LLxMxDxRxz_L6_xNTxL;Gzz BxRRxNQxxLLx;100,00%;0,572335957;0,001655056;0,000808283;;2;2024
LLxMxDxRxz_L6_xNTxL;xpxx Txlxvxntxz Cxlxmbxx;55,96%;0,149577791;0,001755027;0,000804388;;2;2024
LLxMxDxRxz_L6_xNTxL;NxTPxG;95,40%;0,431931183;0,001375236;0,00066215;;2;2024
LLxMxDxRxz_L6_xNTxL;CGz CxLxMBxx;100,00%;0,53302337;0,000459095;0,000275457;;2;2024
LLxMxDxRxz_L6_xNTxL;xNTxRxCTxVx;100,00%;0,535657453;0,000731261;0,000182815;;2;2024
LLxMxDxRxz_xHx;PHxxNxXzxLxz;31,93%;0,307873992;0,000996314;0,000797051;;2;2024
LLxMxDxRxz_xHx;VTxC;35,80%;0,241410125;0,001284279;0,000604367;;2;2024
LLxMxDxRxz_PxLxTx_xV;NxTPxG;19,42%;0,272167225;0,004317676;0,001700903;;2;2024
LLxMxDxRxz_PxLxTx_xV;VTxC;0,94%;0,198326772;-;-;;2;2024
LLxMxDxRxz_RM_xRxxNTx;VTxC;40,23%;0,206309531;0,001470329;0,000764571;;2;2024
RxCHxZxDx_xN_TxRRxNx_LxB;xpxx Txlxvxntxz;93,10%;0,442386831;-;-;;2;2024
WxNBxCK_xV;Kxnxctx txlxvxntxz;100,00%;0,441109578;0,020201166;0,011664272;;2;2024
WxNBxCK_BxzxNxzz_RxC;Hxldtxch;99,93%;0,221667591;0,002835696;0,002335279;;2;2024
WxNBxCK_BxzxNxzz_RxC;Kxnxctx txlxvxntxz;100,00%;0,40146667;0,000820962;0,000752548;;2;2024
WxNBxCK_CLxRx;Hxldtxch zxntxxgx;100,00%;0,39932625;0,102530824;0,061810513;;2;2024
WxNBxCK_CLxRx;PHxxNxXzxLxz;100,00%;0,330101794;0,096622614;0,054625551;;2;2024
WxNBxCK_CLxRx;Hxldtxch;100,00%;0,311189993;0,085415535;0,045898968;;2;2024
WxNBxCK_CLxRx;Kxnxctx txlxvxntxz cxlxmbxx;99,91%;0,399318652;0,062055657;0,030977047;;2;2024
WxNBxCK_CLxRx;Kxnxctx txlxvxntxz;100,00%;0,340713493;0,062538195;0,030352414;;2;2024
WxNBxCK_CxNzxMxR;Hxldtxch zxntxxgx;100,00%;0,48879668;0,0353626;0,018578705;;2;2024
WxNBxCK_CxNzxMxR;Hxldtxch;100,00%;0,361724693;0,022242443;0,014861996;;2;2024
WxNBxCK_CxNzxMxR;Kxnxctx txlxvxntxz;100,00%;0,546130172;0,018617465;0,011354149;;2;2024
WxNBxCK_CxNzxMxR;PHxxNxXzxLxz;100,00%;0,330760398;0,022565092;0,010414658;;2;2024
WxNBxCK_CxNzxMxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,342828783;0,01507159;0,009003292;;2;2024
WxNBxCK_DxxDxRxz;Hxldtxch;100,00%;0,420603964;0,032607883;0,020566899;;2;2024
WxNBxCK_DxxDxRxz;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,387713076;0,032457952;0,018146946;;2;2024
WxNBxCK_DxxDxRxz;PHxxNxXzxLxz;100,00%;0,439334317;0,02550227;0,01791379;;2;2024
WxNBxCK_DxxDxRxz;Hxldtxch zxntxxgx;100,00%;0,504292798;0,022308652;0,015704117;;2;2024
WxNBxCK_DxxDxRxz;Kxnxctx txlxvxntxz;91,16%;0,484697086;0,023066388;0,015281482;;2;2024
WxNBxCK_DxxDxRxz_xV;Kxnxctx txlxvxntxz;100,00%;0,305253623;0,020029674;0,011869436;;2;2024
WxNBxCK_DxxDxRxz_BxzxNxzz;Kxnxctx txlxvxntxz;99,98%;0,627981313;0,010571652;0,007439311;;2;2024
WxNBxCK_MxVxzTxR;Kxnxctx txlxvxntxz;99,76%;0,359213548;0,030363564;0,021973632;;2;2024
WxNBxCK_MxVxzTxR;PHxxNxXzxLxz;100,00%;0,421516578;0,02661597;0,018773764;;2;2024
WxNBxCK_MxVxzTxR;Hxldtxch;97,85%;0,423736362;0,02869154;0,016500263;;2;2024
WxNBxCK_MxVxzTxR;Kxnxctx txlxvxntxz cxlxmbxx;98,45%;0,44761622;0,024732304;0,015919644;;2;2024
WxNBxCK_MxVxzTxR;Hxldtxch zxntxxgx;100,00%;0,403318469;0,026695886;0,014144835;;2;2024
Wxnbxck_Bxzxnxzz;Kxnxctx txlxvxntxz;100,00%;0,559735667;0,010459818;0,008181442;;2;2024
Wxnbxck_Bxzxnxzz;Hxldtxch;99,97%;0,437736909;0,003367543;0,000962155;;2;2024
BxzxNxzz_PNG;Kxnxctx txlxvxntxz;85,74%;0,285012362;0,001250192;0,000877328;;3;2024
BxzxNxzz_PNG;Hxldtxch;95,36%;0,024059569;0,000401929;0,000401929;;3;2024
BxzxNxzz_PYMx;Kxnxctx txlxvxntxz;98,02%;0,319138883;0,001717501;0,001243707;;3;2024
BxzxNxzz_PYMx;Hxldtxch;100,00%;0,05618636;-;-;;3;2024
CRxzz_BxM;xpxx Txlxvxntxz Cxlxmbxx;99,17%;0,300094967;0,002531646;0,000632911;;3;2024
CRxzz_BxzxNxzz_RxC;Kxnxctx txlxvxntxz;100,00%;0,426234736;0,002728513;0,001936364;;3;2024
CRxzz_BxzxNxzz_RxC;Hxldtxch;23,16%;0,366501503;0,000886525;0,000221631;;3;2024
CRxzz_FxBRx;xpxx Txlxvxntxz Cxlxmbxx;48,95%;0,178002977;0,003538115;0,001929881;;3;2024
CRxzz_RxC;xpxx Txlxvxntxz Cxlxmbxx;74,10%;0,30759783;0,006433008;0,003216504;;3;2024
Crxzz_Bxzxnxzz;Kxnxctx txlxvxntxz;87,57%;0,33550315;0,005162535;0,003233676;;3;2024
Crxzz_Bxzxnxzz;Hxldtxch;100,00%;0,357150351;-;-;;3;2024
Crxzz_Cxnzxmxr;Kxnxctx txlxvxntxz cxlxmbxx;87,70%;0,505980969;0,012213573;0,007091479;;3;2024
Crxzz_Cxnzxmxr;xBR Lxtxm Cxlxmbxx;87,20%;0,34179683;0,009998658;0,006576298;;3;2024
Crxzz_Cxnzxmxr;xpxx Txlxvxntxz Cxlxmbxx;79,45%;0,375720524;0,008820536;0,005804968;;3;2024
Crxzz_Cxnzxmxr;Kxnxctx txlxvxntxz;99,23%;0,487175108;0,007992148;0,005117779;;3;2024
FxBRx_CxMxNx_C1;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,523255946;0,000065216;0,000108693;;3;2024
FxBRx_CxMxNx_C1;Txxndx Gzz Tvt Cxlxmbxx;95,60%;0,597945951;0,000105535;0,000105535;;3;2024
FxBRx_CxMxNx_C2;Txxndx Gzz Tvt Cxlxmbxx;38,82%;0,197117439;-;0,000197083;;3;2024
FxBRx_CxMxNx_C2;xpxx Txlxvxntxz Cxlxmbxx;94,83%;0,307318536;0,000195198;0,000195198;;3;2024
FxBRx_CxMxNx_C3;Txxndx Gzz Tvt Cxlxmbxx;23,51%;0,17432517;0,000276014;0,000276014;;3;2024
FxBRx_CxMxNx_C3;xpxx Txlxvxntxz Cxlxmbxx;45,28%;0,162470792;0,000115982;0,000115982;;3;2024
FxBRx_xXxCTx_x1;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,579650846;-;0,000941176;;3;2024
FxBRx_xXxCTx_x1;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,772092067;-;-;;3;2024
FxBRx_xXxCTx_x2;Txxndx Gzz Tvt Cxlxmbxx;78,85%;0,455017301;-;-;;3;2024
FxBRx_xXxCTx_x2;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,60723833;-;-;;3;2024
FxBRx_xXxCTx_x3;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,515198272;0,001197963;0,000598982;;3;2024
FxBRx_xXxCTx_x3;Txxndx Gzz Tvt Cxlxmbxx;99,80%;0,434987695;-;-;;3;2024
FxBRx_LxGxzTxCx;Txxndx Gzz Tvt Cxlxmbxx;88,56%;0,371418788;-;0,000153657;;3;2024
FxBRx_LxGxzTxCx;xpxx Txlxvxntxz Cxlxmbxx;71,15%;0,295393652;-;-;;3;2024
FxBRx_LxGxzTxCx;xpxx Txlxvxntxz;98,41%;0,253428864;-;-;;3;2024
FxBRx_WxMxRz_CxNCxLxCxxNxz;xpxx Txlxvxntxz;87,40%;0,434639498;-;-;;3;2024
FxBRx_WxMxRz_WxNBxCK;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,133308181;0,000943396;0,000943396;;3;2024
FxBRx_WxMxRz_WxNBxCK;xpxx Txlxvxntxz Cxlxmbxx;100,00%;0,392650807;0,00086552;0,00054095;;3;2024
FxBRx_WxMxRz_WxNBxCK;xpxx Txlxvxntxz;98,90%;0,402047464;-;-;;3;2024
GxzTxxN_RxCxPxRx;PHxxNxXzxLxz;99,93%;0,603798587;0,102657888;0,053645452;;3;2024
LLxMxDxRxz_L1;Hxldtxch;99,73%;0,559909484;0,006339818;0,004136926;;3;2024
LLxMxDxRxz_L1;Kxnxctx txlxvxntxz;99,64%;0,529354311;0,006427111;0,003582576;;3;2024
LLxMxDxRxz_L1;NxTPxG;47,62%;0,624754642;0,010328266;0,003430718;;3;2024
LLxMxDxRxz_L1;Hxldtxch zxntxxgx;92,23%;0,398094198;0,006908446;0,003316054;;3;2024
LLxMxDxRxz_L1;Kxnxctx txlxvxntxz cxlxmbxx;93,72%;0,366193024;0,006355119;0,003302358;;3;2024
LLxMxDxRxz_L1;MxRKxTMxX;81,38%;0,401126642;0,005962657;0,003109887;;3;2024
LLxMxDxRxz_L1;PHxxNxXzxLxz;99,76%;0,341491039;0,005850243;0,002948154;;3;2024
LLxMxDxRxz_L1;xBR Lxtxm Cxlxmbxx;100,00%;0,565921853;0,005033592;0,002428941;;3;2024
LLxMxDxRxz_L1;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,657773931;0,005342674;0,0023829;;3;2024
LLxMxDxRxz_L1;xpxx Txlxvxntxz Cxlxmbxx;87,81%;0,352639828;0,005070875;0,002251547;;3;2024
LLxMxDxRxz_L1;Gzz BxRRxNQxxLLx;98,27%;0,5201403;0,004377432;0,002209325;;3;2024
LLxMxDxRxz_L1;xNTxRxCTxVx;100,00%;0,74048534;0,00501173;0,001990474;;3;2024
LLxMxDxRxz_L1;Kxnxctx Pxrx;100,00%;0,719813373;0,003362737;0,001608266;;3;2024
LLxMxDxRxz_L1;FxRTxL;97,58%;0,287386544;0,00739441;0,001378619;;3;2024
LLxMxDxRxz_L1;CGz CxLxMBxx;100,00%;0,69521963;0,003243066;0,001324988;;3;2024
LLxMxDxRxz_L1;xMxRGxx;100,00%;0,697654;0,003070727;0,001308835;;3;2024
LLxMxDxRxz_L1;LxNKzz;99,78%;0,521765162;0,00236247;0,001147486;;3;2024
LLxMxDxRxz_L2;Hxldtxch;97,30%;0,519929078;0,007093166;0,005183467;;3;2024
LLxMxDxRxz_L2;PHxxNxXzxLxz;100,00%;0,526788485;0,004057724;0,003435976;;3;2024
LLxMxDxRxz_L2;Hxldtxch zxntxxgx;97,23%;0,512951529;0,005810736;0,003043719;;3;2024
LLxMxDxRxz_L2;MxRKxTMxX;24,33%;0,290326393;0,004640182;0,002605015;;3;2024
LLxMxDxRxz_L2;Kxnxctx txlxvxntxz;94,33%;0,466826513;0,003778118;0,002350442;;3;2024
LLxMxDxRxz_L2;Kxnxctx txlxvxntxz cxlxmbxx;78,72%;0,361244362;0,002977897;0,001985265;;3;2024
LLxMxDxRxz_L2;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,688188454;0,003553899;0,001872387;;3;2024
LLxMxDxRxz_L2;Gzz BxRRxNQxxLLx;89,68%;0,331458978;0,003107198;0,001821461;;3;2024
LLxMxDxRxz_L2;xBR Lxtxm Cxlxmbxx;99,84%;0,649647081;0,002646417;0,001755413;;3;2024
LLxMxDxRxz_L2;xpxx Txlxvxntxz Cxlxmbxx;87,29%;0,326222073;0,003210759;0,00169625;;3;2024
LLxMxDxRxz_L2;NxTPxG;98,18%;0,632772968;0,002376827;0,001288374;;3;2024
LLxMxDxRxz_L2;Kxnxctx Pxrx;100,00%;0,738183511;0,002289292;0,001191366;;3;2024
LLxMxDxRxz_L2;xNTxRxCTxVx;87,94%;0,557546258;0,001996052;0,000855451;;3;2024
LLxMxDxRxz_L2;CGz CxLxMBxx;100,00%;0,58731515;0,001529394;0,000727395;;3;2024
LLxMxDxRxz_L2;LxNKzz;98,12%;0,233526337;0,001003814;0,00070267;;3;2024
LLxMxDxRxz_L2;xMxRGxx;100,00%;0,744355024;0,002347708;0,000556036;;3;2024
LLxMxDxRxz_L2;FxRTxL;96,23%;0,374207628;0,001249653;0,000416551;;3;2024
LLxMxDxRxz_L3_xNTxL;MxRKxTMxX;0,03%;0,689655172;0,15;0,05;;3;2024
LLxMxDxRxz_L3_xNTxL;Hxldtxch;97,28%;0,596285679;0,009615385;0,006897993;;3;2024
LLxMxDxRxz_L3_xNTxL;NxTPxG;98,06%;0,674406528;0,004253291;0,002713306;;3;2024
LLxMxDxRxz_L3_xNTxL;Txxndx Gzz Tvt Cxlxmbxx;97,70%;0,756943974;0,004471339;0,002578472;;3;2024
LLxMxDxRxz_L3_xNTxL;Hxldtxch zxntxxgx;79,81%;0,326496506;0,005583993;0,002326664;;3;2024
LLxMxDxRxz_L3_xNTxL;Gzz BxRRxNQxxLLx;94,78%;0,367012379;0,003270953;0,002278943;;3;2024
LLxMxDxRxz_L3_xNTxL;PHxxNxXzxLxz;97,47%;0,547891529;0,004086729;0,002270405;;3;2024
LLxMxDxRxz_L3_xNTxL;xBR Lxtxm Cxlxmbxx;97,23%;0,669540006;0,002677345;0,002141876;;3;2024
LLxMxDxRxz_L3_xNTxL;Kxnxctx txlxvxntxz cxlxmbxx;45,16%;0,263620387;0,003518519;0,002037037;;3;2024
LLxMxDxRxz_L3_xNTxL;FxRTxL;82,72%;0,340469208;0,003445306;0,001722653;;3;2024
LLxMxDxRxz_L3_xNTxL;Kxnxctx txlxvxntxz;91,52%;0,424462338;0,002878446;0,001699324;;3;2024
LLxMxDxRxz_L3_xNTxL;xNTxRxCTxVx;89,61%;0,545481969;0,003152132;0,001659017;;3;2024
LLxMxDxRxz_L3_xNTxL;Kxnxctx Pxrx;100,00%;0,637207042;0,003605228;0,001559954;;3;2024
LLxMxDxRxz_L3_xNTxL;xMxRGxx;97,38%;0,767826015;0,002972973;0,001135135;;3;2024
LLxMxDxRxz_L3_xNTxL;CGz CxLxMBxx;99,72%;0,57703126;0,001925739;0,001119336;;3;2024
LLxMxDxRxz_L3_xNTxL;LxNKzz;96,85%;0,183324292;0,001138174;0,000910539;;3;2024
LLxMxDxRxz_L3_xNTxL;xpxx Txlxvxntxz Cxlxmbxx;34,51%;0,235859828;0,001303295;0,00074474;;3;2024
LLxMxDxRxz_L4;LxNKzz;0,00%;1;1;1;;3;2024
LLxMxDxRxz_L4;MxRKxTMxX;0,03%;0,69;0,420289855;0,231884058;;3;2024
LLxMxDxRxz_L4;Hxldtxch;100,00%;0,227896559;0,010007148;0,005897069;;3;2024
LLxMxDxRxz_L4;Hxldtxch zxntxxgx;100,00%;0,162917908;0,008519168;0,004510148;;3;2024
LLxMxDxRxz_L4;Kxnxctx txlxvxntxz;42,31%;0,118770862;0,00668715;0,003343575;;3;2024
LLxMxDxRxz_L4;xBR Lxtxm Cxlxmbxx;100,00%;0,203969636;0,002703041;0,001877112;;3;2024
LLxMxDxRxz_L4;PHxxNxXzxLxz;18,17%;0,206219773;0,004090537;0,001636215;;3;2024
LLxMxDxRxz_L4;NxTPxG;100,00%;0,243906214;0,002438291;0,001402852;;3;2024
LLxMxDxRxz_L4;xNTxRxCTxVx;100,00%;0,662776923;0,002773498;0,001273754;;3;2024
LLxMxDxRxz_L4;Txxndx Gzz Tvt Cxlxmbxx;100,00%;0,492214401;0,002673273;0,00107684;;3;2024
LLxMxDxRxz_L4;xpxx Txlxvxntxz Cxlxmbxx;80,65%;0,309495607;0,001637298;0,00092098;;3;2024
LLxMxDxRxz_L4;Gzz BxRRxNQxxLLx;81,50%;0,180996575;0,001918036;0,000895083;;3;2024
LLxMxDxRxz_L4;Kxnxctx Pxrx;84,35%;0,257472991;0,002069809;0,000752658;;3;2024
LLxMxDxRxz_L4;CGz CxLxMBxx;100,00%;0,384409219;0,001237457;0,000625951;;3;2024
LLxMxDxRxz_L4;xMxRGxx;88,38%;0,543016553;0,002100363;0,000567666;;3;2024
LLxMxDxRxz_L4;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,04972347;0,001942183;0,000298797;;3;2024
LLxMxDxRxz_L4;FxRTxL;30,62%;0,049779794;-;-;;3;2024
LLxMxDxRxz_xHx;NxTPxG;91,60%;0,295076251;0,000655022;0,000333933;;3;2024
LLxMxDxRxz_RxC;Txxndx Gzz Tvt Cxlxmbxx;89,66%;0,566136547;0,005112683;0,002788736;;3;2024
LLxMxDxRxz_RxC;Gzz BxRRxNQxxLLx;48,10%;0,419900938;0,003874975;0,002678292;;3;2024
LLxMxDxRxz_RxC;MxRKxTMxX;12,59%;0,180885048;0,004342791;0,002605675;;3;2024
LLxMxDxRxz_RM_xRxxNTx;NxTPxG;96,74%;0,377289297;0,00075665;0,000494733;;3;2024
WxNBxCK_BxzxNxzz_RxC;Hxldtxch;100,00%;0,30620632;0,004259423;0,003455758;;3;2024
WxNBxCK_BxzxNxzz_RxC;Kxnxctx txlxvxntxz;96,19%;0,344656816;0,003883495;0,003339806;;3;2024
WxNBxCK_CLxRx;PHxxNxXzxLxz;100,00%;0,414725542;0,052014652;0,024175824;;3;2024
WxNBxCK_CLxRx;Hxldtxch zxntxxgx;100,00%;0,393256484;0,116371098;0,023156969;;3;2024
WxNBxCK_CLxRx;Kxnxctx txlxvxntxz;99,98%;0,356770456;0,045666734;0,020397808;;3;2024
WxNBxCK_CLxRx;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,293748081;0,041730321;0,018332395;;3;2024
WxNBxCK_CLxRx;Hxldtxch;100,00%;0,498175706;0,01843318;0,013495721;;3;2024
WxNBxCK_CxNzxMxR;Kxnxctx txlxvxntxz;98,43%;0,522218253;0,014681892;0,010998263;;3;2024
WxNBxCK_CxNzxMxR;PHxxNxXzxLxz;100,00%;0,549405618;0,015711136;0,010887541;;3;2024
WxNBxCK_CxNzxMxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,633017975;0,013650177;0,010212724;;3;2024
WxNBxCK_CxNzxMxR;Hxldtxch;100,00%;0,573565561;0,01233471;0,010087284;;3;2024
WxNBxCK_CxNzxMxR;Hxldtxch zxntxxgx;100,00%;0,476727627;0,011162644;0,008254068;;3;2024
WxNBxCK_DxxDxRxz;Kxnxctx txlxvxntxz;99,40%;0,517768639;0,029531568;0,018940937;;3;2024
WxNBxCK_DxxDxRxz;Hxldtxch zxntxxgx;100,00%;0,3288811;0,030010658;0,018286868;;3;2024
WxNBxCK_DxxDxRxz;PHxxNxXzxLxz;99,97%;0,460884075;0,020654045;0,015787287;;3;2024
WxNBxCK_DxxDxRxz;Hxldtxch;100,00%;0,279758463;0,021354765;0,015384615;;3;2024
WxNBxCK_DxxDxRxz;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,484766283;0,019261354;0,013547741;;3;2024
WxNBxCK_DxxDxRxz_BxzxNxzz;Kxnxctx txlxvxntxz;99,99%;0,496734197;0,010251839;0,008246044;;3;2024
WxNBxCK_MxVxzTxR;PHxxNxXzxLxz;100,00%;0,53244506;0,023399415;0,017874553;;3;2024
WxNBxCK_MxVxzTxR;Kxnxctx txlxvxntxz;98,24%;0,61261772;0,021388175;0,016503856;;3;2024
WxNBxCK_MxVxzTxR;Kxnxctx txlxvxntxz cxlxmbxx;100,00%;0,502904564;0,023604534;0,01513847;;3;2024
WxNBxCK_MxVxzTxR;Hxldtxch;100,00%;0,572048784;0,017032617;0,012050287;;3;2024
WxNBxCK_MxVxzTxR;Hxldtxch zxntxxgx;100,00%;0,545154135;0,022004484;0,009216973;;3;2024
WxNBxCK_RxC;PHxxNxXzxLxz;12,06%;0,29100741;0,035443909;0,020646937;;3;2024
WxNBxCK_RxC_2;Kxnxctx txlxvxntxz;12,57%;0,134752638;0,024898144;0,017655048;;3;2024
WxNBxCK_RxC_2;PHxxNxXzxLxz;43,25%;0,274119774;0,014454792;0,009992239;;3;2024
